Outcome 1 Result 1b Kaplan-Meier Graph
" "
Generated by TriNetX
" "
" "
Graph Data Table
Time (Days),Cohort 1: Survival Probability,Cohort 1: Survival Probability 95 % CI Lower,Cohort 1: Survival Probability 95 % CI Upper,Cohort 2: Survival Probability,Cohort 2: Survival Probability 95 % CI Lower,Cohort 2: Survival Probability 95 % CI Upper
301,,,,0.40678096969814403,0.37707613658918365,0.43624640209294946
302,0.5030461566347654,0.4723672152728107,0.5328967639634277,0.40678096969814403,0.37707613658918365,0.43624640209294946
303,0.5019381254527505,0.4712512925489575,0.5318026966004965,0.4056755866283121,0.37597546992184133,0.4351429093104182
304,0.5008276428743151,0.470132931857654,0.5307061827075887,0.4045671833861584,0.3748717979288963,0.4340364103004782
305,0.5008276428743151,0.470132931857654,0.5307061827075887,0.40234428677414674,0.37265861761695457,0.43181714136820487
306,0.4997146925568167,0.46901211699838596,0.5296072060820337,,,
307,0.498599257975217,0.467888831590229,0.5285057503406206,0.40234428677414674,0.37265861761695457,0.43181714136820487
308,0.49636338686322035,0.4656374998206947,0.5262976490369478,,,
309,0.49524545130722214,0.46451215358731174,0.5251933008874969,0.40010904073651254,0.37043315001300964,0.42958558125676644
310,0.49524545130722214,0.46451215358731174,0.5251933008874969,0.39898828712100426,0.3693174159711228,0.42846657866847765
311,0.49412498648526026,0.46338429185432733,0.5240864292563322,0.39786753350549586,0.3682019133724093,0.42734735982253147
312,0.493004521663298,0.4622566446307822,0.5229793579859576,0.39786753350549586,0.3682019133724093,0.42734735982253147
314,0.49188150452966867,0.4611264588977473,0.5218697405080157,0.3956196943331484,0.36596484308256205,0.4251024019660937
315,0.49188150452966867,0.4611264588977473,0.5218697405080157,0.39449577474697467,0.36484665921576387,0.42397959481995884
316,0.49188150452966867,0.4611264588977473,0.5218697405080157,0.39224793557462734,0.36261099416504106,0.4217333237333544
317,0.49074024813864864,0.45997679738346064,0.5207431714292907,0.39112401598845375,0.36149351304835226,0.42060985963467495
318,0.49074024813864864,0.45997679738346064,0.5207431714292907,0.389990323188487,0.36036583373827286,0.41947711601622845
319,0.49074024813864864,0.45997679738346064,0.5207431714292907,,,
320,,,,0.38885663038852036,0.35923839727486634,0.41834414565705175
321,0.49074024813864864,0.45997679738346064,0.5207431714292907,0.3877229375885538,0.3581112036951155,0.41721094847210594
322,0.48843630331170634,0.4576550016685783,0.5184697352437069,,,
323,0.48843630331170634,0.4576550016685783,0.5184697352437069,0.3865758283057474,0.35696992051011556,0.416065099236925
324,0.48843630331170634,0.4576550016685783,0.5184697352437069,0.3865758283057474,0.35696992051011556,0.416065099236925
325,,,,0.3854149399324567,0.3558141515131241,0.4149062728371408
326,,,,0.3854149399324567,0.3558141515131241,0.4149062728371408
327,0.48726499323182215,0.4564735264007335,0.5173149837804369,0.38424701587205534,0.3546511158638192,0.4137407005347403
328,,,,0.3830790918116541,0.35348835470650786,0.4125748732027857
330,0.48726499323182215,0.4564735264007335,0.5173149837804369,,,
331,0.4860851748462729,0.45528308233880765,0.516152220865903,0.3830790918116541,0.35348835470650786,0.4125748732027857
332,0.4860851748462729,0.45528308233880765,0.516152220865903,0.3830790918116541,0.35348835470650786,0.4125748732027857
333,0.4848937896138064,0.4540803491780759,0.514978656411655,,,
334,0.4837024043813402,0.4528778893924364,0.5138048409162419,,,
336,0.4837024043813402,0.4528778893924364,0.5138048409162419,,,
337,0.4837024043813402,0.4528778893924364,0.5138048409162419,,,
338,0.4837024043813402,0.4528778893924364,0.5138048409162419,0.38190038691377204,0.35231431602857494,0.41139884359889456
339,0.4824961639714115,0.4516595653593297,0.5126172302915496,0.38072168201589013,0.35114056236316693,0.4102225495244275
340,0.4812869004025607,0.45043824144311767,0.5114266030848609,0.3795429771180083,0.34996709370578033,0.40904599091746024
341,0.4800715294419482,0.44921056537013676,0.5102301495379234,,,
342,0.4800715294419482,0.44921056537013676,0.5102301495379234,0.3795429771180083,0.34996709370578033,0.40904599091746024
343,0.4800715294419482,0.44921056537013676,0.5102301495379234,,,
344,0.47884057680235326,0.447966223254902,0.509019254243453,0.3795429771180083,0.34996709370578033,0.40904599091746024
345,,,,0.3795429771180083,0.34996709370578033,0.40904599091746024
346,0.4763723264064648,0.4454715594740551,0.5065908463949832,,,
347,0.4763723264064648,0.4454715594740551,0.5065908463949832,0.3795429771180083,0.34996709370578033,0.40904599091746024
348,0.4763723264064648,0.4454715594740551,0.5065908463949832,0.3795429771180083,0.34996709370578033,0.40904599091746024
349,0.4763723264064648,0.4454715594740551,0.5065908463949832,,,
350,0.4751252784315788,0.44421061314525523,0.5053644784280573,0.3795429771180083,0.34996709370578033,0.40904599091746024
351,0.4751252784315788,0.44421061314525523,0.5053644784280573,0.3770943127495047,0.3475230168979647,0.40660811338831676
352,0.4751252784315788,0.44421061314525523,0.5053644784280573,,,
353,0.4751252784315788,0.44421061314525523,0.5053644784280573,0.3770943127495047,0.3475230168979647,0.40660811338831676
355,0.4751252784315788,0.44421061314525523,0.5053644784280573,0.3758619783941143,0.34629285737442855,0.40538137850488765
356,,,,0.37338104124299804,0.34381603530961063,0.4029120553388405
357,0.47385488998657466,0.44292451001288363,0.5041166619742811,0.37214057266744,0.3425781502066809,0.40167690913233817
358,0.47385488998657466,0.44292451001288363,0.5041166619742811,0.37090010409188207,0.3413406155789022,0.40044143985787284
359,0.4725707303931153,0.4416236947400016,0.5028560744894579,0.37090010409188207,0.3413406155789022,0.40044143985787284
361,0.4725707303931153,0.4416236947400016,0.5028560744894579,,,
362,0.4712652863865041,0.44029992511751803,0.5015759478877513,,,
364,0.468647145906579,0.4376456035090468,0.4990080973223212,,,
365,,,,0.37090010409188207,0.3413406155789022,0.40044143985787284
366,0.468647145906579,0.4376456035090468,0.4990080973223212,0.37090010409188207,0.3413406155789022,0.40044143985787284
