Outcome 1 Result 1b Kaplan-Meier Graph
" "
Generated by TriNetX
" "
" "
Graph Data Table
Time (Days),Cohort 1: Survival Probability,Cohort 1: Survival Probability 95 % CI Lower,Cohort 1: Survival Probability 95 % CI Upper,Cohort 2: Survival Probability,Cohort 2: Survival Probability 95 % CI Lower,Cohort 2: Survival Probability 95 % CI Upper
265,,,,0.3499820298802035,0.3264570332375683,0.37358295898979693
266,0.467928505547063,0.44366232515721954,0.4918028670207524,0.3492529006512863,0.3257353460526251,0.3728495096008881
267,0.4672590799311159,0.44299290441602357,0.4911359073252918,0.3492529006512863,0.3257353460526251,0.3728495096008881
268,0.46658965431516886,0.44232353775254946,0.49046889580794606,0.3470609368396672,0.3235659760808604,0.37064436250321847
269,0.4659202286992217,0.44165422515634617,0.48980183247441605,0.34632874077038495,0.3228414007443023,0.369907697744939
270,0.4652498398809496,0.44098395154998277,0.4891338079322524,0.34559654470110296,0.32211690843300733,0.3691709539352593
271,,,,0.34559654470110296,0.32211690843300733,0.3691709539352593
272,0.4652498398809496,0.44098395154998277,0.4891338079322524,,,
273,0.4618930589294275,0.437628304474794,0.485788334677841,0.3448627940754106,0.3213908689808314,0.3684326596127894
274,0.46122170273912305,0.4369573390348087,0.4851190829206783,0.3441290434497182,0.32066491339888586,0.3676942854493506
275,0.4605493678954803,0.4362853971898176,0.48444885460160286,0.34339372498080845,0.3199373975306967,0.36695434753635975
276,0.4605493678954803,0.4362853971898176,0.48444885460160286,0.34192308804298893,0.3184826200483816,0.36547422970848226
277,0.4605493678954803,0.4362853971898176,0.48444885460160286,,,
278,0.4591928160018264,0.43492915656162356,0.483097022615345,0.34044928162901045,0.31702485909728867,0.3639907884037841
281,0.45715195904181816,0.4328888675357708,0.48106317619790534,,,
282,0.45647065954995236,0.4322078174732332,0.4803841607389264,0.34044928162901045,0.31702485909728867,0.3639907884037841
283,0.45647065954995236,0.4322078174732332,0.4803841607389264,0.33970756206119135,0.3162910551102632,0.3632443887436515
284,0.45578834167319576,0.43152575151888733,0.47970412919314476,0.3389625893373728,0.315553925111969,0.36249482942416916
285,0.4551060237964395,0.4308437438941103,0.4790240419341837,0.33821761661355454,0.31481688488722903,0.3617451848010521
286,0.4537393390402938,0.4294777433562445,0.47766176705297764,0.3374726438897361,0.3140799345032008,0.36099545480197276
287,0.45305496597990125,0.42879374429128814,0.4769795732864076,0.3367260229961747,0.3133413442118664,0.3602440812144893
288,0.45236955755935687,0.42810871244392446,0.4762963465566511,0.3352294628939694,0.3118609537006875,0.3587379379541004
289,0.45236955755935687,0.42810871244392446,0.4762963465566511,,,
290,0.45236955755935687,0.42810871244392446,0.4762963465566511,0.3352294628939694,0.3118609537006875,0.3587379379541004
291,0.45168206583054304,0.42742154277515143,0.475611098392131,,,
292,,,,0.3344795088382781,0.31111913879773057,0.3579831534937122
293,0.4503070823729159,0.4260473837664585,0.474240430029555,0.3344795088382781,0.31111913879773057,0.3579831534937122
294,0.4482382902640051,0.42397993564837255,0.47217803850238155,0.3344795088382781,0.31111913879773057,0.3579831534937122
295,0.4482382902640051,0.42397993564837255,0.47217803850238155,0.3344795088382781,0.31111913879773057,0.3579831534937122
296,0.4482382902640051,0.42397993564837255,0.47217803850238155,0.3344795088382781,0.31111913879773057,0.3579831534937122
297,0.4482382902640051,0.42397993564837255,0.47217803850238155,,,
298,0.4482382902640051,0.42397993564837255,0.47217803850238155,0.3322092859276112,0.30887287600093866,0.35569903137652054
299,0.44754009978072773,0.42328183974981465,0.4714823603747193,,,
300,0.44754009978072773,0.42328183974981465,0.4714823603747193,0.33145254495738885,0.30812431435511783,0.35493747461949493
301,0.44543897255171044,0.4211810152133349,0.4693887852994471,0.33069407231446585,0.30737403001293934,0.3541741913414427
302,0.44403380229129513,0.41977612363512257,0.4679885992796853,,,
303,0.44333010371397163,0.4190726002723257,0.4672873644705118,0.33069407231446585,0.30737403001293934,0.3541741913414427
304,,,,0.33069407231446585,0.30737403001293934,0.3541741913414427
305,0.4426241640583763,0.4183667756187699,0.46658395741154834,0.3299250163323392,0.30661271599571344,0.3534008326383199
306,,,,0.3291541634904414,0.3058496143799375,0.35262568299777747
307,0.4426241640583763,0.4183667756187699,0.46658395741154834,,,
308,0.44120321971147947,0.4169457490954714,0.46516842229602795,0.32760883877921854,0.3043199161323029,0.3510716771195055
309,0.4397799835188615,0.41552257499688316,0.4637504707482765,,,
310,0.4390683654225529,0.41481109151293133,0.4630413967542908,,,
311,0.43764512922993504,0.41338833160207095,0.46162305235846673,0.3260635140679959,0.30279063930988204,0.3495172724574457
312,0.4369335111336262,0.41267705514749403,0.46091378196797106,0.32529085171238437,0.3020261591274371,0.34873992037043827
313,0.43550795318539254,0.41125225658869935,0.45949285976699594,,,
314,0.4347940057211541,0.4105387269103174,0.4587812003916715,0.32451818935677307,0.3012617845374491,0.34796246833023387
315,0.43407888400121797,0.4098240263862001,0.4580683699432917,0.3237418300520918,0.300493626140543,0.347181432473495
316,0.43407888400121797,0.4098240263862001,0.4580683699432917,,,
317,0.43335782273211304,0.4091031177142281,0.4573498873702652,0.3229654707474105,0.2997255755749704,0.34640029459272415
318,0.432636761463008,0.40838228179091196,0.4566313359154473,,,
319,0.432636761463008,0.40838228179091196,0.4566313359154473,,,
321,0.4304590596435634,0.40620486065872013,0.45446162000365525,0.3229654707474105,0.2997255755749704,0.34640029459272415
323,0.4304590596435634,0.40620486065872013,0.45446162000365525,0.3229654707474105,0.2997255755749704,0.34640029459272415
324,0.4304590596435634,0.40620486065872013,0.45446162000365525,0.3229654707474105,0.2997255755749704,0.34640029459272415
325,0.4289998763905345,0.4047458111495455,0.4530078537238573,0.3229654707474105,0.2997255755749704,0.34640029459272415
326,0.4275406931375053,0.40328706659320523,0.45155379915357025,,,
327,0.4260765126815551,0.4018233404816144,0.450094761844371,0.3229654707474105,0.2997255755749704,0.34640029459272415
328,0.4253406292399634,0.4010875787462951,0.4493615720943382,,,
329,0.42460474579837176,0.40035189589201425,0.4486283078481862,0.3198068842364331,0.2965985233917479,0.3432246573265376
330,0.42460474579837176,0.40035189589201425,0.4486283078481862,0.3198068842364331,0.2965985233917479,0.3432246573265376
331,0.42386242980921396,0.3996094802650421,0.44788893327579166,0.3198068842364331,0.2965985233917479,0.3432246573265376
332,,,,0.3190113447234072,0.2958108379107499,0.342424935015942
333,0.4216315749154809,0.3973785861685614,0.445666681661237,,,
334,0.4216315749154809,0.3973785861685614,0.445666681661237,0.31821381636159884,0.2950211744639908,0.34162323134904815
335,0.4216315749154809,0.3973785861685614,0.445666681661237,0.3174162879997902,0.2942316319316776,0.3408214136107626
336,0.4193768606111202,0.39512315685597693,0.443421356271655,,,
337,0.4193768606111202,0.39512315685597693,0.443421356271655,,,
338,0.4186212266280372,0.3943672108969856,0.4426689471207299,0.3166167507504204,0.2934400916287093,0.3400175945825321
339,0.41786422621822134,0.3936099032891067,0.44191517583823486,,,
340,0.4148307291131887,0.3905757303062126,0.4388941105773474,0.3166167507504204,0.2934400916287093,0.3400175945825321
341,0.4133139805606725,0.3890591771778032,0.43738307602440085,0.3158111101632691,0.2926422333688336,0.33920793012995387
342,0.41255560628441423,0.3883010338749382,0.43662743330210807,0.31500340911425817,0.291842326107025,0.3383962133813574
343,0.41103885773189824,0.3867850136894178,0.43511589700570813,0.31500340911425817,0.291842326107025,0.3383962133813574
344,,,,0.31500340911425817,0.291842326107025,0.3383962133813574
345,0.41103885773189824,0.3867850136894178,0.43511589700570813,0.3141809459050827,0.29102694403901275,0.33757054396845115
346,0.41103885773189824,0.3867850136894178,0.43511589700570813,,,
347,0.41103885773189824,0.3867850136894178,0.43511589700570813,,,
348,,,,0.3141809459050827,0.29102694403901275,0.33757054396845115
349,,,,0.3141809459050827,0.29102694403901275,0.33757054396845115
350,0.41103885773189824,0.3867850136894178,0.43511589700570813,0.31335197243303775,0.29020480849146985,0.3367386556263728
351,0.41103885773189824,0.3867850136894178,0.43511589700570813,,,
352,0.41103885773189824,0.3867850136894178,0.43511589700570813,,,
353,0.41103885773189824,0.3867850136894178,0.43511589700570813,0.3125185895276306,0.2893781445523391,0.33590251265524
354,0.41103885773189824,0.3867850136894178,0.43511589700570813,0.31168520662222376,0.288551625824296,0.33506623330593066
355,0.41026184665868104,0.38600735930491914,0.4343425641324472,0.31084958944629265,0.28772288543869595,0.33422772989056976
356,0.4094818811707366,0.385226663020797,0.4335663793918029,0.309173850419628,0.28606107421307464,0.33254609953924014
357,0.4094818811707366,0.385226663020797,0.4335663793918029,,,
358,0.40790997375741317,0.38365283690328655,0.43200254612192845,0.308333704086966,0.2852279791788431,0.3317029482810803
359,0.40790997375741317,0.38365283690328655,0.43200254612192845,0.3074912622725208,0.28439260191200894,0.3308575122419092
360,0.40712097961088045,0.382862843357562,0.43121764822830305,,,
361,0.4063304534368788,0.3820713238906748,0.430431223588284,0.3074912622725208,0.28439260191200894,0.3308575122419092
362,,,,0.30664183889607716,0.2835499739793188,0.3300054183443213
363,0.4063304534368788,0.3820713238906748,0.430431223588284,0.30664183889607716,0.2835499739793188,0.3300054183443213
364,0.40393086414492885,0.3796675871373079,0.42804523573970005,0.30664183889607716,0.2835499739793188,0.3300054183443213
365,0.40312782067744374,0.37886317361255134,0.42724673808388874,0.30578048541603203,0.2826948374316508,0.32914206087256775
366,0.40312782067744374,0.37886317361255134,0.42724673808388874,0.30578048541603203,0.2826948374316508,0.32914206087256775
